Date,AAPL
13/12/1999,3.5357
14/12/1999,3.3884
15/12/1999,3.4643
16/12/1999,3.5112
17/12/1999,3.5714
20/12/1999,3.5
21/12/1999,3.6607
22/12/1999,3.5692
23/12/1999,3.6964
24/12/1999,3.6964
27/12/1999,3.5469
28/12/1999,3.5067
29/12/1999,3.596
30/12/1999,3.5826
31/12/1999,3.6719
03/01/2000,3.9978
04/01/2000,3.6607
05/01/2000,3.7143
06/01/2000,3.3929
07/01/2000,3.5536
10/01/2000,3.4911
11/01/2000,3.3125
12/01/2000,3.1138
13/01/2000,3.4554
14/01/2000,3.5871
17/01/2000,3.5871
18/01/2000,3.7121
19/01/2000,3.8058
20/01/2000,4.0536
21/01/2000,3.9754
24/01/2000,3.7946
25/01/2000,4.0089
26/01/2000,3.9353
27/01/2000,3.9286
28/01/2000,3.6295
31/01/2000,3.7054
01/02/2000,3.5804
02/02/2000,3.529
03/02/2000,3.6897
04/02/2000,3.8571
07/02/2000,4.0737
08/02/2000,4.1027
09/02/2000,4.0223
10/02/2000,4.0536
11/02/2000,3.8839
14/02/2000,4.1362
15/02/2000,4.25
16/02/2000,4.0759
17/02/2000,4.1027
18/02/2000,3.9732
21/02/2000,3.9732
22/02/2000,4.0647
23/02/2000,4.1518
24/02/2000,4.1144
25/02/2000,3.942
28/02/2000,4.0446
29/02/2000,4.0938
01/03/2000,4.654
02/03/2000,4.3571
03/03/2000,4.5714
06/03/2000,4.4888
07/03/2000,4.3884
08/03/2000,4.3571
09/03/2000,4.3661
10/03/2000,4.4911
13/03/2000,4.3326
14/03/2000,4.0804
15/03/2000,4.1518
16/03/2000,4.3415
17/03/2000,4.4643
20/03/2000,4.3929
21/03/2000,4.8192
22/03/2000,5.1495
23/03/2000,5.0469
24/03/2000,4.9531
27/03/2000,4.9844
28/03/2000,4.9687
29/03/2000,4.8549
30/03/2000,4.4911
31/03/2000,4.8504
03/04/2000,4.7612
04/04/2000,4.5469
05/04/2000,4.6563
06/04/2000,4.471
07/04/2000,4.7054
10/04/2000,4.4643
11/04/2000,4.2656
12/04/2000,3.9018
13/04/2000,4.0647
14/04/2000,3.9955
17/04/2000,4.4241
18/04/2000,4.5313
19/04/2000,4.3259
20/04/2000,4.2455
21/04/2000,4.2455
24/04/2000,4.3036
25/04/2000,4.5826
26/04/2000,4.3326
27/04/2000,4.5268
28/04/2000,4.4308
01/05/2000,4.4397
02/05/2000,4.2098
03/05/2000,4.1094
04/05/2000,3.9531
05/05/2000,4.0402
08/05/2000,3.933
09/05/2000,3.7656
10/05/2000,3.5469
11/05/2000,3.6719
12/05/2000,3.8438
15/05/2000,3.6071
16/05/2000,3.7746
17/05/2000,3.6205
18/05/2000,3.5982
19/05/2000,3.3571
22/05/2000,3.2121
23/05/2000,3.0647
24/05/2000,3.1317
25/05/2000,3.1166
26/05/2000,3.0848
29/05/2000,3.0848
30/05/2000,3.1272
31/05/2000,3
01/06/2000,3.183
02/06/2000,3.3058
05/06/2000,3.2612
06/06/2000,3.317
07/06/2000,3.4487
08/06/2000,3.3862
09/06/2000,3.4196
12/06/2000,3.2567
13/06/2000,3.375
14/06/2000,3.2299
15/06/2000,3.2991
16/06/2000,3.2567
19/06/2000,3.4509
20/06/2000,3.6161
21/06/2000,3.9732
22/06/2000,3.8393
23/06/2000,3.692
26/06/2000,3.8661
27/06/2000,3.6964
28/06/2000,3.8884
29/06/2000,3.6607
30/06/2000,3.7411
03/07/2000,3.808
04/07/2000,3.808
05/07/2000,3.6875
06/07/2000,3.7009
07/07/2000,3.8884
10/07/2000,4.0804
11/07/2000,4.067
12/07/2000,4.2054
13/07/2000,4.0357
14/07/2000,4.1205
17/07/2000,4.1652
18/07/2000,4.0893
19/07/2000,3.7634
20/07/2000,3.9375
21/07/2000,3.8259
24/07/2000,3.4777
25/07/2000,3.5759
26/07/2000,3.5759
27/07/2000,3.7143
28/07/2000,3.4509
31/07/2000,3.6295
01/08/2000,3.5223
02/08/2000,3.375
03/08/2000,3.4286
04/08/2000,3.3839
07/08/2000,3.4241
08/08/2000,3.3393
09/08/2000,3.3929
10/08/2000,3.3973
11/08/2000,3.4063
14/08/2000,3.3616
15/08/2000,3.3348
16/08/2000,3.4643
17/08/2000,3.6741
18/08/2000,3.5714
21/08/2000,3.6071
22/08/2000,3.692
23/08/2000,3.8795
24/08/2000,4.0078
25/08/2000,4.058
28/08/2000,4.1473
29/08/2000,4.2277
30/08/2000,4.25
31/08/2000,4.3527
01/09/2000,4.5313
04/09/2000,4.5313
05/09/2000,4.4598
06/09/2000,4.1741
07/09/2000,4.4286
08/09/2000,4.2054
11/09/2000,4.1741
12/09/2000,4.125
13/09/2000,4.1429
14/09/2000,4.0614
15/09/2000,3.9453
18/09/2000,4.3326
19/09/2000,4.2813
20/09/2000,4.3605
21/09/2000,4.0491
22/09/2000,3.7277
25/09/2000,3.8214
26/09/2000,3.6741
27/09/2000,3.495
28/09/2000,3.8214
29/09/2000,1.8393
02/10/2000,1.7321
03/10/2000,1.5938
04/10/2000,1.6875
05/10/2000,1.5759
06/10/2000,1.5848
09/10/2000,1.5536
10/10/2000,1.4911
11/10/2000,1.4018
12/10/2000,1.4286
13/10/2000,1.5759
16/10/2000,1.5357
17/10/2000,1.4375
18/10/2000,1.4375
19/10/2000,1.3527
20/10/2000,1.3929
23/10/2000,1.4554
24/10/2000,1.3482
25/10/2000,1.3214
26/10/2000,1.3214
27/10/2000,1.3259
30/10/2000,1.3795
31/10/2000,1.3973
01/11/2000,1.4643
02/11/2000,1.5938
03/11/2000,1.5893
06/11/2000,1.5313
07/11/2000,1.5223
08/11/2000,1.433
09/11/2000,1.442
10/11/2000,1.3616
13/11/2000,1.3839
14/11/2000,1.4464
15/11/2000,1.4196
16/11/2000,1.3571
17/11/2000,1.3214
20/11/2000,1.3527
21/11/2000,1.3438
22/11/2000,1.3214
23/11/2000,1.3214
24/11/2000,1.3795
27/11/2000,1.3348
28/11/2000,1.2879
29/11/2000,1.2545
30/11/2000,1.1786
01/12/2000,1.2188
04/12/2000,1.192
05/12/2000,1.2143
06/12/2000,1.0223
07/12/2000,1.0223
08/12/2000,1.0759
11/12/2000,1.0848
12/12/2000,1.0982
13/12/2000,1.0714
14/12/2000,1.0313
15/12/2000,1.0045
18/12/2000,1.0179
19/12/2000,1
20/12/2000,1.0268
21/12/2000,1.0045
22/12/2000,1.0714
25/12/2000,1.0714
26/12/2000,1.0491
27/12/2000,1.058
28/12/2000,1.058
29/12/2000,1.0625
01/01/2001,1.0625
02/01/2001,1.0625
03/01/2001,1.1696
04/01/2001,1.2188
05/01/2001,1.1696
08/01/2001,1.183
09/01/2001,1.2277
10/01/2001,1.183
11/01/2001,1.2857
12/01/2001,1.2277
15/01/2001,1.2277
16/01/2001,1.2232
17/01/2001,1.2009
18/01/2001,1.3348
19/01/2001,1.3929
22/01/2001,1.375
23/01/2001,1.4643
24/01/2001,1.4643
25/01/2001,1.4241
26/01/2001,1.3973
29/01/2001,1.5491
30/01/2001,1.5536
31/01/2001,1.5446
01/02/2001,1.5089
02/02/2001,1.4732
05/02/2001,1.442
06/02/2001,1.5089
07/02/2001,1.4821
08/02/2001,1.4821
09/02/2001,1.3661
12/02/2001,1.4063
13/02/2001,1.3661
14/02/2001,1.3929
15/02/2001,1.433
16/02/2001,1.3571
19/02/2001,1.3571
20/02/2001,1.308
21/02/2001,1.3482
22/02/2001,1.3438
23/02/2001,1.3438
26/02/2001,1.3929
27/02/2001,1.3839
28/02/2001,1.3036
01/03/2001,1.3393
02/03/2001,1.375
05/03/2001,1.4554
06/03/2001,1.5357
07/03/2001,1.5179
08/03/2001,1.4866
09/03/2001,1.4464
12/03/2001,1.3304
13/03/2001,1.3973
14/03/2001,1.4598
15/03/2001,1.4063
16/03/2001,1.4018
19/03/2001,1.4688
20/03/2001,1.4063
21/03/2001,1.4375
22/03/2001,1.5446
23/03/2001,1.6429
26/03/2001,1.5557
27/03/2001,1.6336
28/03/2001,1.5836
29/03/2001,1.6093
30/03/2001,1.5764
02/04/2001,1.5421
03/04/2001,1.4457
04/04/2001,1.3929
05/04/2001,1.4907
06/04/2001,1.4707
09/04/2001,1.4671
10/04/2001,1.5743
11/04/2001,1.5571
12/04/2001,1.6014
13/04/2001,1.6014
16/04/2001,1.5314
17/04/2001,1.4571
18/04/2001,1.6279
19/04/2001,1.8371
20/04/2001,1.7886
23/04/2001,1.7321
24/04/2001,1.7164
25/04/2001,1.7657
26/04/2001,1.7636
27/04/2001,1.8714
30/04/2001,1.8207
01/05/2001,1.8521
02/05/2001,1.8993
03/05/2001,1.7829
04/05/2001,1.8393
07/05/2001,1.7829
08/05/2001,1.755
09/05/2001,1.7129
10/05/2001,1.6429
11/05/2001,1.6321
14/05/2001,1.6636
15/05/2001,1.6557
16/05/2001,1.7214
17/05/2001,1.6821
18/05/2001,1.6807
21/05/2001,1.6829
22/05/2001,1.6786
23/05/2001,1.6593
24/05/2001,1.6571
25/05/2001,1.6257
28/05/2001,1.6257
29/05/2001,1.5336
30/05/2001,1.4129
31/05/2001,1.425
01/06/2001,1.4921
04/06/2001,1.4757
05/06/2001,1.4957
06/06/2001,1.4807
07/06/2001,1.5471
08/06/2001,1.5229
11/06/2001,1.4314
12/06/2001,1.4507
13/06/2001,1.4621
14/06/2001,1.42
15/06/2001,1.46
18/06/2001,1.4521
19/06/2001,1.4421
20/06/2001,1.5479
21/06/2001,1.6064
22/06/2001,1.59
25/06/2001,1.7136
26/06/2001,1.6964
27/06/2001,1.6671
28/06/2001,1.6814
29/06/2001,1.6607
02/07/2001,1.7071
03/07/2001,1.7029
04/07/2001,1.7029
05/07/2001,1.6564
06/07/2001,1.5736
09/07/2001,1.6214
10/07/2001,1.51
11/07/2001,1.61
12/07/2001,1.74
13/07/2001,1.775
16/07/2001,1.7114
17/07/2001,1.7929
18/07/2001,1.485
19/07/2001,1.4257
20/07/2001,1.4271
23/07/2001,1.3957
24/07/2001,1.3636
25/07/2001,1.3193
26/07/2001,1.3279
27/07/2001,1.3543
30/07/2001,1.3521
31/07/2001,1.3421
01/08/2001,1.3614
02/08/2001,1.4157
03/08/2001,1.3929
06/08/2001,1.3664
07/08/2001,1.375
08/08/2001,1.35
09/08/2001,1.3607
10/08/2001,1.3586
13/08/2001,1.3636
14/08/2001,1.3379
15/08/2001,1.3171
16/08/2001,1.3321
17/08/2001,1.2907
20/08/2001,1.2943
21/08/2001,1.28
22/08/2001,1.3007
23/08/2001,1.2721
24/08/2001,1.3264
27/08/2001,1.3514
28/08/2001,1.3143
29/08/2001,1.2736
30/08/2001,1.2736
31/08/2001,1.325
03/09/2001,1.325
04/09/2001,1.3036
05/09/2001,1.325
06/09/2001,1.2657
07/09/2001,1.2343
10/09/2001,1.2407
11/09/2001,1.2407
12/09/2001,1.2407
13/09/2001,1.2407
14/09/2001,1.2407
17/09/2001,1.2136
18/09/2001,1.1629
19/09/2001,1.2157
20/09/2001,1.12
21/09/2001,1.1236
24/09/2001,1.175
25/09/2001,1.11
26/09/2001,1.0821
27/09/2001,1.1079
28/09/2001,1.1079
01/10/2001,1.11
02/10/2001,1.075
03/10/2001,1.07
04/10/2001,1.1343
05/10/2001,1.1529
08/10/2001,1.1571
09/10/2001,1.1429
10/10/2001,1.2014
11/10/2001,1.2671
12/10/2001,1.2864
15/10/2001,1.285
16/10/2001,1.2864
17/10/2001,1.2136
18/10/2001,1.2857
19/10/2001,1.3071
22/10/2001,1.3586
23/10/2001,1.2957
24/10/2001,1.3536
25/10/2001,1.3707
26/10/2001,1.3336
29/10/2001,1.2593
30/10/2001,1.2571
31/10/2001,1.2543
01/11/2001,1.3279
02/11/2001,1.3264
05/11/2001,1.3621
06/11/2001,1.3979
07/11/2001,1.3993
08/11/2001,1.3364
09/11/2001,1.3364
12/11/2001,1.3393
13/11/2001,1.3836
14/11/2001,1.4007
15/11/2001,1.3893
16/11/2001,1.355
19/11/2001,1.4286
20/11/2001,1.395
21/11/2001,1.4057
22/11/2001,1.4057
23/11/2001,1.4171
26/11/2001,1.5264
27/11/2001,1.5
28/11/2001,1.4664
29/11/2001,1.4586
30/11/2001,1.5214
03/12/2001,1.5036
04/12/2001,1.6
05/12/2001,1.6971
06/12/2001,1.6271
07/12/2001,1.61
10/12/2001,1.61
11/12/2001,1.5557
12/12/2001,1.535
13/12/2001,1.5
14/12/2001,1.4564
17/12/2001,1.4729
18/12/2001,1.5007
19/12/2001,1.5443
20/12/2001,1.4764
21/12/2001,1.5
24/12/2001,1.5257
25/12/2001,1.5257
26/12/2001,1.535
27/12/2001,1.5764
28/12/2001,1.6021
31/12/2001,1.5643
01/01/2002,1.5643
02/01/2002,1.6643
03/01/2002,1.6843
04/01/2002,1.6921
07/01/2002,1.6357
08/01/2002,1.615
09/01/2002,1.5464
10/01/2002,1.5164
11/01/2002,1.5036
14/01/2002,1.5107
15/01/2002,1.55
16/01/2002,1.4843
17/01/2002,1.6057
18/01/2002,1.5836
21/01/2002,1.5836
22/01/2002,1.5586
23/01/2002,1.6443
24/01/2002,1.6579
25/01/2002,1.6607
28/01/2002,1.6621
29/01/2002,1.6479
30/01/2002,1.7207
31/01/2002,1.7657
01/02/2002,1.7436
04/02/2002,1.8107
05/02/2002,1.8179
06/02/2002,1.7621
07/02/2002,1.7357
08/02/2002,1.7164
11/02/2002,1.7843
12/02/2002,1.765
13/02/2002,1.7864
14/02/2002,1.7571
15/02/2002,1.7071
18/02/2002,1.7071
19/02/2002,1.6157
20/02/2002,1.6521
21/02/2002,1.5357
22/02/2002,1.6243
25/02/2002,1.7007
26/02/2002,1.6907
27/02/2002,1.5686
28/02/2002,1.55
01/03/2002,1.675
04/03/2002,1.735
05/03/2002,1.6807
06/03/2002,1.7193
07/03/2002,1.7414
08/03/2002,1.7614
11/03/2002,1.79
12/03/2002,1.7657
13/03/2002,1.7493
14/03/2002,1.745
15/03/2002,1.7821
18/03/2002,1.7671
19/03/2002,1.775
20/03/2002,1.78
21/03/2002,1.7336
22/03/2002,1.7207
25/03/2002,1.6679
26/03/2002,1.6757
27/03/2002,1.6764
28/03/2002,1.6907
29/03/2002,1.6907
01/04/2002,1.7471
02/04/2002,1.7193
03/04/2002,1.6964
04/04/2002,1.7786
05/04/2002,1.7671
08/04/2002,1.7543
09/04/2002,1.7214
10/04/2002,1.7614
11/04/2002,1.7757
12/04/2002,1.79
15/04/2002,1.7857
16/04/2002,1.8386
17/04/2002,1.865
18/04/2002,1.815
19/04/2002,1.7843
22/04/2002,1.7521
23/04/2002,1.7321
24/04/2002,1.6979
25/04/2002,1.7229
26/04/2002,1.6436
29/04/2002,1.7114
30/04/2002,1.7336
01/05/2002,1.7129
02/05/2002,1.6921
03/05/2002,1.6793
06/05/2002,1.6179
07/05/2002,1.605
08/05/2002,1.7407
09/05/2002,1.7279
10/05/2002,1.6657
13/05/2002,1.71
14/05/2002,1.8293
15/05/2002,1.8057
16/05/2002,1.8007
17/05/2002,1.7864
20/05/2002,1.7671
21/05/2002,1.6757
22/05/2002,1.7371
23/05/2002,1.7986
24/05/2002,1.725
27/05/2002,1.725
28/05/2002,1.7129
29/05/2002,1.7129
30/05/2002,1.7286
31/05/2002,1.6643
03/06/2002,1.6364
04/06/2002,1.6271
05/06/2002,1.6229
06/06/2002,1.5829
07/06/2002,1.5286
10/06/2002,1.5343
11/06/2002,1.4614
12/06/2002,1.435
13/06/2002,1.3957
14/06/2002,1.4357
17/06/2002,1.4671
18/06/2002,1.4393
19/06/2002,1.2229
20/06/2002,1.2221
21/06/2002,1.2036
24/06/2002,1.2336
25/06/2002,1.2243
26/06/2002,1.1821
27/06/2002,1.2186
28/06/2002,1.2657
01/07/2002,1.2186
02/07/2002,1.21
03/07/2002,1.2536
04/07/2002,1.2536
05/07/2002,1.3386
08/07/2002,1.2864
09/07/2002,1.2521
10/07/2002,1.2371
11/07/2002,1.3071
12/07/2002,1.25
15/07/2002,1.3021
16/07/2002,1.2757
17/07/2002,1.1164
18/07/2002,1.0707
19/07/2002,1.0686
22/07/2002,1.0657
23/07/2002,1.0336
24/07/2002,1.0857
25/07/2002,1.0257
26/07/2002,1.0243
29/07/2002,1.0729
30/07/2002,1.1021
31/07/2002,1.09
01/08/2002,1.0571
02/08/2002,1.0321
05/08/2002,0.9993
06/08/2002,1.0529
07/08/2002,1.0737
08/08/2002,1.0929
09/08/2002,1.0714
12/08/2002,1.0707
13/08/2002,1.0421
14/08/2002,1.0836
15/08/2002,1.115
16/08/2002,1.1293
19/08/2002,1.1414
20/08/2002,1.1364
21/08/2002,1.1514
22/08/2002,1.1407
23/08/2002,1.1236
26/08/2002,1.1093
27/08/2002,1.0607
28/08/2002,1.05
29/08/2002,1.05
30/08/2002,1.0536
02/09/2002,1.0536
03/09/2002,1.0036
04/09/2002,1.0343
05/09/2002,1.0129
06/09/2002,1.0271
09/09/2002,1.0264
10/09/2002,1.0236
11/09/2002,1.0207
12/09/2002,1.01
13/09/2002,1.0121
16/09/2002,1.0357
17/09/2002,1.0571
18/09/2002,1.0729
19/09/2002,1.0414
20/09/2002,1.0621
23/09/2002,1.0607
24/09/2002,1.0457
25/09/2002,1.0664
26/09/2002,1.05
27/09/2002,1.0514
30/09/2002,1.0357
01/10/2002,1.0364
02/10/2002,1.0121
03/10/2002,1.0214
04/10/2002,1.0021
07/10/2002,0.9836
08/10/2002,0.9777
09/10/2002,0.9714
10/10/2002,1.0085
11/10/2002,1.0364
14/10/2002,1.055
15/10/2002,1.0829
16/10/2002,1.04
17/10/2002,1.0079
18/10/2002,1.0243
21/10/2002,1.04
22/10/2002,1.05
23/10/2002,1.0629
24/10/2002,1.0493
25/10/2002,1.1014
28/10/2002,1.115
29/10/2002,1.1029
30/10/2002,1.1414
31/10/2002,1.1479
01/11/2002,1.1686
04/11/2002,1.2064
05/11/2002,1.2071
06/11/2002,1.23
07/11/2002,1.1429
08/11/2002,1.1314
11/11/2002,1.0829
12/11/2002,1.1171
13/11/2002,1.1136
14/11/2002,1.1643
15/11/2002,1.1393
18/11/2002,1.1179
19/11/2002,1.0907
20/11/2002,1.1093
21/11/2002,1.1679
22/11/2002,1.1436
25/11/2002,1.1407
26/11/2002,1.1007
27/11/2002,1.1229
28/11/2002,1.1229
29/11/2002,1.1071
02/12/2002,1.0843
03/12/2002,1.0829
04/12/2002,1.0693
05/12/2002,1.045
06/12/2002,1.0679
09/12/2002,1.0536
10/12/2002,1.0914
11/12/2002,1.1064
12/12/2002,1.085
13/12/2002,1.0564
16/12/2002,1.0607
17/12/2002,1.0771
18/12/2002,1.0407
19/12/2002,1.0143
20/12/2002,1.01
23/12/2002,1.035
24/12/2002,1.0257
25/12/2002,1.0257
26/12/2002,1.0286
27/12/2002,1.0043
30/12/2002,1.005
31/12/2002,1.0236
01/01/2003,1.0236
02/01/2003,1.0571
03/01/2003,1.0643
06/01/2003,1.0643
07/01/2003,1.0607
08/01/2003,1.0393
09/01/2003,1.0486
10/01/2003,1.0514
13/01/2003,1.045
14/01/2003,1.0436
15/01/2003,1.0307
16/01/2003,1.0443
17/01/2003,1.0071
20/01/2003,1.0071
21/01/2003,1.0014
22/01/2003,0.9914
23/01/2003,1.0121
24/01/2003,0.9857
27/01/2003,1.0093
28/01/2003,1.0414
29/01/2003,1.0664
30/01/2003,1.0229
31/01/2003,1.0257
03/02/2003,1.0471
04/02/2003,1.0429
05/02/2003,1.0321
06/02/2003,1.0307
07/02/2003,1.0107
10/02/2003,1.025
11/02/2003,1.025
12/02/2003,1.0279
13/02/2003,1.0386
14/02/2003,1.0479
17/02/2003,1.0479
18/02/2003,1.0907
19/02/2003,1.0607
20/02/2003,1.055
21/02/2003,1.0714
24/02/2003,1.0529
25/02/2003,1.0729
26/02/2003,1.0357
27/02/2003,1.0614
28/02/2003,1.0721
03/03/2003,1.0464
04/03/2003,1.04
05/03/2003,1.0443
06/03/2003,1.04
07/03/2003,1.0379
10/03/2003,1.0264
11/03/2003,1.0164
12/03/2003,1.0157
13/03/2003,1.0514
14/03/2003,1.0557
17/03/2003,1.0721
18/03/2003,1.0714
19/03/2003,1.0679
20/03/2003,1.065
21/03/2003,1.0714
24/03/2003,1.0264
25/03/2003,1.0393
26/03/2003,1.0293
27/03/2003,1.035
28/03/2003,1.0407
31/03/2003,1.01
01/04/2003,1.0114
02/04/2003,1.0429
03/04/2003,1.0329
04/04/2003,1.0293
07/04/2003,1.035
08/04/2003,1.0321
09/04/2003,1.0136
10/04/2003,1.0264
11/04/2003,0.9429
14/04/2003,0.97
15/04/2003,0.9564
16/04/2003,0.9457
17/04/2003,0.9371
18/04/2003,0.9371
21/04/2003,0.9386
22/04/2003,0.965
23/04/2003,0.97
24/04/2003,0.96
25/04/2003,0.9536
28/04/2003,0.99
29/04/2003,1.0043
30/04/2003,1.0157
01/05/2003,1.0257
02/05/2003,1.0321
05/05/2003,1.1493
06/05/2003,1.25
07/05/2003,1.2607
08/05/2003,1.2857
09/05/2003,1.3071
12/05/2003,1.3257
13/05/2003,1.3336
14/05/2003,1.325
15/05/2003,1.3379
16/05/2003,1.3429
19/05/2003,1.2929
20/05/2003,1.2707
21/05/2003,1.275
22/05/2003,1.3029
23/05/2003,1.3086
26/05/2003,1.3086
27/05/2003,1.3486
28/05/2003,1.3057
29/05/2003,1.2929
30/05/2003,1.2821
02/06/2003,1.2464
03/06/2003,1.2364
04/06/2003,1.2571
05/06/2003,1.26
06/06/2003,1.225
09/06/2003,1.1993
10/06/2003,1.2271
11/06/2003,1.2464
12/06/2003,1.2693
13/06/2003,1.2443
16/06/2003,1.305
17/06/2003,1.2993
18/06/2003,1.3657
19/06/2003,1.3671
20/06/2003,1.3714
23/06/2003,1.3614
24/06/2003,1.3414
25/06/2003,1.3636
26/06/2003,1.3779
27/06/2003,1.3379
30/06/2003,1.3614
01/07/2003,1.3636
02/07/2003,1.3764
03/07/2003,1.3664
04/07/2003,1.3664
07/07/2003,1.4193
08/07/2003,1.4571
09/07/2003,1.4207
10/07/2003,1.3986
11/07/2003,1.4179
14/07/2003,1.4214
15/07/2003,1.4007
16/07/2003,1.4193
17/07/2003,1.4929
18/07/2003,1.4899
21/07/2003,1.4721
22/07/2003,1.4857
23/07/2003,1.485
24/07/2003,1.465
25/07/2003,1.5386
28/07/2003,1.4993
29/07/2003,1.48
30/07/2003,1.4486
31/07/2003,1.5057
01/08/2003,1.4807
04/08/2003,1.515
05/08/2003,1.4557
06/08/2003,1.4021
07/08/2003,1.4236
08/08/2003,1.4029
11/08/2003,1.4043
12/08/2003,1.4071
13/08/2003,1.4414
14/08/2003,1.4264
15/08/2003,1.4079
18/08/2003,1.4529
19/08/2003,1.4514
20/08/2003,1.5007
21/08/2003,1.5486
22/08/2003,1.4914
25/08/2003,1.49
26/08/2003,1.5036
27/08/2003,1.5343
28/08/2003,1.585
29/08/2003,1.615
01/09/2003,1.615
02/09/2003,1.6321
03/09/2003,1.6393
04/09/2003,1.6307
05/09/2003,1.6071
08/09/2003,1.6243
09/09/2003,1.5979
10/09/2003,1.5843
11/09/2003,1.6114
12/09/2003,1.65
15/09/2003,1.5864
16/09/2003,1.5971
17/09/2003,1.58
18/09/2003,1.6343
19/09/2003,1.6129
22/09/2003,1.5771
23/09/2003,1.6021
24/09/2003,1.5229
25/09/2003,1.4593
26/09/2003,1.4779
29/09/2003,1.5214
30/09/2003,1.48
01/10/2003,1.485
02/10/2003,1.4693
03/10/2003,1.5493
06/10/2003,1.5921
07/10/2003,1.6586
08/10/2003,1.6471
09/10/2003,1.675
10/10/2003,1.6914
13/10/2003,1.7393
14/10/2003,1.7536
15/10/2003,1.7729
16/10/2003,1.6607
17/10/2003,1.625
20/10/2003,1.6586
21/10/2003,1.6557
22/10/2003,1.6257
23/10/2003,1.6421
24/10/2003,1.6143
27/10/2003,1.6143
28/10/2003,1.6943
29/10/2003,1.6921
30/10/2003,1.6493
31/10/2003,1.635
03/11/2003,1.6536
04/11/2003,1.6364
05/11/2003,1.645
06/11/2003,1.6514
07/11/2003,1.6071
10/11/2003,1.5643
11/11/2003,1.5386
12/11/2003,1.595
13/11/2003,1.6014
14/11/2003,1.5329
17/11/2003,1.5093
18/11/2003,1.4579
19/11/2003,1.4586
20/11/2003,1.4554
21/11/2003,1.4486
24/11/2003,1.5107
25/11/2003,1.4771
26/11/2003,1.48
27/11/2003,1.48
28/11/2003,1.4936
01/12/2003,1.5507
02/12/2003,1.5386
03/12/2003,1.5021
04/12/2003,1.5107
05/12/2003,1.4893
08/12/2003,1.5036
09/12/2003,1.4607
10/12/2003,1.4557
11/12/2003,1.515
12/12/2003,1.4921
15/12/2003,1.4407
16/12/2003,1.4371
17/12/2003,1.42
18/12/2003,1.4314
19/12/2003,1.4071
22/12/2003,1.4179
23/12/2003,1.415
24/12/2003,1.4579
25/12/2003,1.4579
26/12/2003,1.4843
29/12/2003,1.5107
30/12/2003,1.52
31/12/2003,1.5264
01/01/2004,1.5264
02/01/2004,1.52
05/01/2004,1.5836
06/01/2004,1.5779
07/01/2004,1.6136
08/01/2004,1.6686
09/01/2004,1.6429
12/01/2004,1.695
13/01/2004,1.7229
14/01/2004,1.7286
15/01/2004,1.6321
16/01/2004,1.6229
19/01/2004,1.6229
20/01/2004,1.6236
21/01/2004,1.615
22/01/2004,1.5843
23/01/2004,1.6114
26/01/2004,1.6436
27/01/2004,1.6479
28/01/2004,1.6086
29/01/2004,1.62
30/01/2004,1.6114
02/02/2004,1.5943
03/02/2004,1.59
04/02/2004,1.5564
05/02/2004,1.6014
06/02/2004,1.6221
09/02/2004,1.6191
10/02/2004,1.6414
11/02/2004,1.7
12/02/2004,1.695
13/02/2004,1.6429
16/02/2004,1.6429
17/02/2004,1.6543
18/02/2004,1.6614
19/02/2004,1.605
20/02/2004,1.6
23/02/2004,1.585
24/02/2004,1.5971
25/02/2004,1.6293
26/02/2004,1.6457
27/02/2004,1.7086
01/03/2004,1.7157
02/03/2004,1.7007
03/03/2004,1.7086
04/03/2004,1.7971
05/03/2004,1.91
08/03/2004,1.8571
09/03/2004,1.9357
10/03/2004,1.9771
11/03/2004,1.9393
12/03/2004,1.9686
15/03/2004,1.8893
16/03/2004,1.8443
17/03/2004,1.8707
18/03/2004,1.8336
19/03/2004,1.8471
22/03/2004,1.8471
23/03/2004,1.8064
24/03/2004,1.8214
25/03/2004,1.9193
26/03/2004,1.9314
29/03/2004,1.9936
30/03/2004,1.9943
31/03/2004,1.9314
01/04/2004,1.9364
02/04/2004,1.9643
05/04/2004,2.0229
06/04/2004,1.9879
07/04/2004,1.9507
08/04/2004,1.9664
09/04/2004,1.9664
12/04/2004,2.0029
13/04/2004,1.9236
14/04/2004,1.9029
15/04/2004,2.0929
16/04/2004,2.0843
19/04/2004,2.025
20/04/2004,1.9807
21/04/2004,1.9807
22/04/2004,1.9843
23/04/2004,1.9786
26/04/2004,1.9379
27/04/2004,1.9243
28/04/2004,1.8893
29/04/2004,1.9121
30/04/2004,1.8414
03/05/2004,1.8621
04/05/2004,1.8671
05/05/2004,1.9036
06/05/2004,1.8986
07/05/2004,1.905
10/05/2004,1.8771
11/05/2004,1.9386
12/05/2004,1.95
13/05/2004,1.9421
14/05/2004,1.9329
17/05/2004,1.9029
18/05/2004,1.9329
19/05/2004,1.8907
20/05/2004,1.9079
21/05/2004,1.9364
24/05/2004,1.9529
25/05/2004,2.0293
26/05/2004,2.0364
27/05/2004,2.0121
28/05/2004,2.0043
31/05/2004,2.0043
01/06/2004,2.0043
02/06/2004,2.0657
03/06/2004,2.0286
04/06/2004,2.0557
07/06/2004,2.1293
08/06/2004,2.1679
09/06/2004,2.1571
10/06/2004,2.1957
11/06/2004,2.1957
14/06/2004,2.1514
15/06/2004,2.1921
16/06/2004,2.3386
17/06/2004,2.3436
